Ax,Ay,Az,Amag,Ax2,Ay2,Az2,Amag2
0.30,-9.12,3.68,9.84,-9.66,-0.06,-1.94,9.86
0.31,-9.12,3.65,9.83,-9.67,-0.04,-1.98,9.87
0.31,-9.15,3.67,9.86,-9.66,-0.02,-1.96,9.86
0.32,-9.13,3.69,9.85,-9.68,-0.03,-1.95,9.87
0.31,-9.12,3.68,9.84,-9.67,-0.05,-1.96,9.86
0.28,-9.14,3.66,9.85,-9.64,-0.03,-1.95,9.84
0.30,-9.12,3.68,9.84,-9.69,-0.05,-1.95,9.89
0.29,-9.11,3.68,9.83,-9.67,-0.03,-1.95,9.87
0.28,-9.13,3.67,9.84,-9.67,-0.03,-1.95,9.87
0.29,-9.17,3.69,9.88,-9.68,-0.05,-1.97,9.88
0.29,-9.11,3.68,9.83,-9.68,-0.06,-1.95,9.87
0.29,-9.12,3.64,9.82,-9.67,-0.06,-1.96,9.86
0.29,-9.14,3.67,9.85,-9.71,-0.05,-1.97,9.91
0.32,-9.14,3.67,9.85,-9.67,-0.06,-1.97,9.87
0.29,-9.15,3.71,9.88,-9.67,-0.05,-1.95,9.86
0.30,-9.15,3.67,9.86,-9.69,-0.03,-1.95,9.89
0.31,-9.14,3.70,9.86,-9.68,-0.04,-1.95,9.88
0.29,-9.13,3.67,9.84,-9.68,-0.05,-1.93,9.87
0.30,-9.14,3.67,9.86,-9.68,-0.02,-1.98,9.88
0.30,-9.12,3.67,9.84,-9.70,-0.05,-1.95,9.89
0.31,-9.11,3.69,9.84,-9.69,-0.03,-1.95,9.88
0.30,-9.12,3.69,9.84,-9.69,-0.04,-1.95,9.89
0.28,-9.12,3.66,9.83,-9.65,-0.05,-1.94,9.85
0.30,-9.13,3.67,9.84,-9.68,-0.07,-1.95,9.87
0.28,-9.15,3.68,9.87,-9.68,-0.04,-1.95,9.87
0.31,-9.16,3.65,9.86,-9.70,-0.03,-1.94,9.89
0.28,-9.12,3.67,9.83,-9.64,-0.02,-1.95,9.84
0.30,-9.14,3.67,9.85,-9.66,-0.05,-1.94,9.85
0.29,-9.13,3.66,9.85,-9.68,-0.02,-1.96,9.87
0.31,-9.14,3.68,9.86,-9.69,-0.03,-1.94,9.88
0.28,-9.13,3.68,9.85,-9.69,-0.05,-1.97,9.89
0.28,-9.14,3.67,9.85,-9.67,-0.05,-1.93,9.86
0.29,-9.13,3.68,9.85,-9.66,-0.05,-1.93,9.85
0.32,-9.12,3.66,9.84,-9.67,-0.03,-1.94,9.86
0.31,-9.12,3.67,9.84,-9.68,-0.07,-1.96,9.88
0.30,-9.14,3.68,9.86,-9.67,-0.04,-1.96,9.86
0.28,-9.13,3.66,9.84,-9.65,-0.04,-1.97,9.85
0.28,-9.14,3.67,9.85,-9.68,-0.04,-1.97,9.88
0.29,-9.12,3.67,9.84,-9.66,-0.06,-1.95,9.86
0.29,-9.12,3.67,9.83,-9.70,-0.03,-1.97,9.90
0.29,-9.11,3.67,9.82,-9.67,-0.03,-1.97,9.87
0.29,-9.14,3.69,9.86,-9.67,-0.05,-1.96,9.86
0.29,-9.15,3.67,9.86,-9.65,-0.03,-1.95,9.85
0.29,-9.15,3.68,9.86,-9.66,-0.04,-1.96,9.85
0.29,-9.12,3.68,9.84,-9.68,-0.05,-1.96,9.87
0.29,-9.14,3.69,9.86,-9.65,-0.06,-1.94,9.85
0.31,-9.15,3.69,9.87,-9.70,-0.03,-1.95,9.89
0.30,-9.15,3.70,9.87,-9.66,-0.05,-1.98,9.87
0.29,-9.13,3.68,9.85,-9.68,-0.03,-1.97,9.88
0.30,-9.14,3.68,9.85,-9.66,-0.03,-1.97,9.86
0.29,-9.12,3.68,9.83,-9.67,-0.03,-1.95,9.86
0.30,-9.12,3.69,9.84,-9.67,-0.02,-2.00,9.87
0.30,-9.12,3.67,9.83,-9.65,-0.05,-1.98,9.85
0.31,-9.14,3.65,9.85,-9.69,-0.07,-1.99,9.90
0.30,-9.14,3.68,9.85,-9.69,-0.04,-1.96,9.88
0.28,-9.14,3.68,9.86,-9.67,-0.06,-1.95,9.87
0.29,-9.12,3.68,9.84,-9.69,-0.02,-1.95,9.89
0.30,-9.13,3.66,9.84,-9.65,-0.05,-1.92,9.84
0.27,-9.13,3.66,9.84,-9.67,-0.04,-1.97,9.87
0.30,-9.14,3.67,9.85,-9.70,-0.03,-1.98,9.90
0.27,-9.16,3.66,9.86,-9.67,-0.04,-1.94,9.86
0.30,-9.12,3.67,9.84,-9.66,-0.03,-1.94,9.86
0.30,-9.13,3.67,9.84,-9.67,-0.04,-1.96,9.87
0.30,-9.13,3.67,9.84,-9.66,-0.04,-1.94,9.85
0.28,-9.13,3.68,9.85,-9.67,-0.04,-1.93,9.86
0.27,-9.15,3.68,9.87,-9.66,-0.02,-1.97,9.86
0.30,-9.14,3.67,9.85,-9.65,-0.05,-1.97,9.85
0.31,-9.13,3.65,9.84,-9.67,-0.07,-1.95,9.87
0.27,-9.12,3.67,9.83,-9.68,-0.02,-1.95,9.87
0.28,-9.14,3.66,9.84,-9.68,-0.05,-1.96,9.87
0.30,-9.13,3.67,9.84,-9.68,-0.04,-1.97,9.88
0.27,-9.13,3.69,9.85,-9.71,-0.03,-1.97,9.90
0.31,-9.13,3.68,9.85,-9.68,-0.05,-1.96,9.87
0.29,-9.13,3.68,9.85,-9.67,-0.03,-1.93,9.86
0.29,-9.14,3.65,9.84,-9.68,-0.05,-1.94,9.87
0.29,-9.14,3.67,9.86,-9.65,-0.05,-1.95,9.84
0.30,-9.12,3.69,9.84,-9.67,-0.02,-1.95,9.86
0.29,-9.13,3.66,9.84,-9.66,-0.05,-1.94,9.86
0.28,-9.15,3.69,9.87,-9.70,-0.02,-1.95,9.89
0.30,-9.13,3.68,9.84,-9.68,-0.01,-1.96,9.87
0.28,-9.15,3.68,9.86,-9.66,-0.08,-1.94,9.85
0.30,-9.12,3.67,9.84,-9.64,-0.02,-1.94,9.84
0.29,-9.14,3.67,9.86,-9.69,-0.03,-1.92,9.88
0.29,-9.14,3.69,9.86,-9.69,-0.04,-1.98,9.89
0.29,-9.16,3.67,9.88,-9.64,-0.03,-1.97,9.84
0.30,-9.13,3.68,9.84,-9.66,-0.04,-1.95,9.86
0.28,-9.13,3.66,9.84,-9.67,-0.05,-1.95,9.86
0.28,-9.16,3.67,9.87,-9.67,-0.03,-2.00,9.87
0.30,-9.15,3.67,9.86,-9.68,-0.05,-1.95,9.88
0.29,-9.13,3.69,9.85,-9.66,-0.06,-1.98,9.86
0.32,-9.14,3.68,9.86,-9.68,-0.03,-1.94,9.87
0.28,-9.14,3.66,9.85,-9.66,-0.03,-1.98,9.86
0.30,-9.12,3.68,9.84,-9.68,-0.02,-1.93,9.87
0.30,-9.11,3.67,9.83,-9.68,-0.05,-1.95,9.87
0.28,-9.16,3.66,9.87,-9.68,-0.02,-1.95,9.87
0.29,-9.15,3.66,9.86,-9.69,-0.03,-1.96,9.89
0.27,-9.15,3.66,9.86,-9.69,-0.05,-1.98,9.89
0.28,-9.14,3.67,9.86,-9.66,-0.04,-1.95,9.85
0.29,-9.13,3.68,9.84,-9.65,-0.05,-1.96,9.85
0.28,-9.14,3.66,9.85,-9.70,-0.05,-1.97,9.90
0.29,-9.18,3.67,9.89,-9.67,-0.08,-1.96,9.87
0.30,-9.13,3.69,9.85,-9.68,-0.03,-1.94,9.87
0.31,-9.13,3.68,9.85,-9.69,-0.03,-1.94,9.88
0.27,-9.11,3.66,9.82,-9.70,-0.02,-1.94,9.89
0.28,-9.14,3.67,9.85,-9.66,-0.05,-1.98,9.86
0.34,-9.14,3.67,9.86,-9.68,-0.05,-1.97,9.88
0.31,-9.17,3.66,9.88,-9.67,-0.06,-1.96,9.87
0.32,-9.16,3.69,9.88,-9.69,-0.03,-1.96,9.89
0.29,-9.15,3.67,9.87,-9.66,-0.05,-1.93,9.85
0.29,-9.14,3.68,9.86,-9.68,-0.04,-1.95,9.87
0.27,-9.15,3.68,9.86,-9.66,-0.06,-1.95,9.86
0.31,-9.14,3.66,9.85,-9.67,-0.05,-1.94,9.86
0.29,-9.17,3.67,9.88,-9.68,-0.06,-1.96,9.88
0.28,-9.16,3.64,9.86,-9.69,-0.02,-1.95,9.89
0.30,-9.12,3.66,9.83,-9.67,-0.04,-1.93,9.86
0.30,-9.13,3.67,9.85,-9.65,-0.03,-1.95,9.84
0.27,-9.14,3.68,9.86,-9.69,-0.04,-1.95,9.88
0.29,-9.14,3.68,9.86,-9.66,-0.04,-1.96,9.85
0.30,-9.14,3.67,9.86,-9.70,-0.05,-1.96,9.89
0.28,-9.12,3.68,9.84,-9.66,-0.05,-1.94,9.85
0.30,-9.15,3.68,9.87,-9.67,-0.04,-1.93,9.86
0.32,-9.14,3.65,9.85,-9.67,-0.03,-1.95,9.87
0.27,-9.14,3.69,9.87,-9.70,-0.03,-1.98,9.90
0.30,-9.15,3.69,9.87,-9.67,-0.04,-1.96,9.86
0.28,-9.15,3.69,9.87,-9.68,-0.03,-1.95,9.87
0.31,-9.15,3.68,9.87,-9.68,-0.04,-1.95,9.87
0.31,-9.13,3.66,9.84,-9.64,-0.06,-1.98,9.84
0.29,-9.12,3.67,9.84,-9.65,-0.04,-1.98,9.85
0.29,-9.14,3.66,9.85,-9.68,-0.05,-1.95,9.88
0.29,-9.16,3.67,9.87,-9.70,-0.06,-1.96,9.90
0.29,-9.13,3.66,9.84,-9.67,-0.03,-1.98,9.87
0.29,-9.15,3.67,9.86,-9.68,-0.02,-1.98,9.88
0.31,-9.10,3.68,9.83,-9.67,-0.05,-1.95,9.86
0.30,-9.12,3.67,9.84,-9.67,-0.04,-1.94,9.86
0.31,-9.16,3.67,9.87,-9.67,-0.05,-1.95,9.87
0.29,-9.12,3.71,9.84,-9.67,-0.04,-1.95,9.86
0.33,-9.16,3.67,9.87,-9.66,-0.05,-1.95,9.86
0.32,-9.13,3.66,9.84,-9.67,-0.05,-1.95,9.86
0.29,-9.13,3.66,9.84,-9.66,-0.03,-1.96,9.85
0.29,-9.15,3.69,9.87,-9.66,-0.01,-1.94,9.85
0.31,-9.12,3.67,9.84,-9.70,-0.04,-1.98,9.90
0.29,-9.13,3.67,9.84,-9.68,-0.04,-1.95,9.87
0.29,-9.15,3.66,9.86,-9.67,-0.05,-1.96,9.86
0.29,-9.14,3.68,9.86,-9.65,-0.06,-1.94,9.84
0.27,-9.14,3.66,9.85,-9.66,-0.04,-1.90,9.84
0.29,-9.14,3.66,9.85,-9.65,-0.03,-1.94,9.85
0.30,-9.12,3.68,9.84,-9.69,-0.04,-1.95,9.88
0.28,-9.16,3.69,9.88,-9.69,-0.05,-1.97,9.88
0.30,-9.14,3.67,9.85,-9.68,-0.04,-1.94,9.87
0.29,-9.13,3.68,9.85,-9.64,-0.05,-1.94,9.84
0.30,-9.12,3.67,9.84,-9.67,-0.04,-1.93,9.86
0.29,-9.13,3.67,9.84,-9.68,-0.03,-1.95,9.87
0.31,-9.13,3.68,9.85,-9.66,-0.05,-1.93,9.85
0.28,-9.13,3.67,9.84,-9.69,-0.04,-1.96,9.89
0.32,-9.14,3.66,9.84,-9.66,-0.03,-1.94,9.85
0.27,-9.14,3.67,9.85,-9.67,-0.05,-1.94,9.87
0.28,-9.14,3.67,9.85,-9.68,-0.04,-1.95,9.88
0.29,-9.14,3.67,9.85,-9.67,-0.05,-1.93,9.86
0.29,-9.16,3.68,9.88,-9.69,-0.04,-1.97,9.89
0.31,-9.14,3.67,9.85,-9.68,-0.01,-1.98,9.88
0.32,-9.13,3.66,9.84,-9.66,-0.04,-1.98,9.86
0.29,-9.15,3.68,9.86,-9.67,-0.04,-1.95,9.87
0.31,-9.16,3.66,9.87,-9.68,-0.06,-1.97,9.88
0.32,-9.15,3.69,9.87,-9.68,-0.05,-1.96,9.87
0.29,-9.14,3.68,9.86,-9.68,-0.04,-1.95,9.88
0.29,-9.14,3.65,9.85,-9.66,-0.03,-1.97,9.86
0.27,-9.13,3.65,9.84,-9.65,-0.02,-1.97,9.85
0.27,-9.14,3.67,9.85,-9.66,-0.02,-1.95,9.85
0.28,-9.14,3.68,9.86,-9.67,-0.06,-1.96,9.86
0.29,-9.15,3.70,9.87,-9.68,-0.01,-1.95,9.88
0.29,-9.11,3.68,9.83,-9.72,-0.05,-1.96,9.92
0.31,-9.12,3.67,9.83,-9.67,-0.03,-1.94,9.87
0.28,-9.11,3.67,9.83,-9.66,-0.03,-1.96,9.86
0.30,-9.12,3.66,9.83,-9.67,-0.05,-1.94,9.86
0.30,-9.13,3.68,9.85,-9.69,-0.04,-1.92,9.88
0.30,-9.15,3.69,9.87,-9.70,-0.02,-1.96,9.89
0.27,-9.13,3.68,9.85,-9.66,-0.04,-1.97,9.86
0.30,-9.15,3.66,9.86,-9.64,-0.05,-1.94,9.84
0.28,-9.13,3.68,9.84,-9.67,-0.03,-1.93,9.86
0.28,-9.15,3.67,9.86,-9.68,-0.03,-1.96,9.88
0.27,-9.13,3.69,9.85,-9.70,-0.02,-1.94,9.89
0.27,-9.13,3.68,9.85,-9.66,-0.05,-1.93,9.85
0.26,-9.14,3.69,9.86,-9.68,-0.04,-1.95,9.87
0.31,-9.12,3.66,9.83,-9.66,-0.03,-1.98,9.86
0.31,-9.13,3.67,9.84,-9.66,-0.03,-1.95,9.86
0.30,-9.15,3.66,9.86,-9.66,-0.03,-1.97,9.86
0.30,-9.16,3.66,9.86,-9.67,-0.05,-1.96,9.87
0.30,-9.15,3.67,9.86,-9.68,-0.06,-1.99,9.88
0.30,-9.16,3.67,9.87,-9.71,-0.05,-1.96,9.91
0.28,-9.11,3.66,9.82,-9.66,-0.02,-1.95,9.86
0.30,-9.11,3.67,9.83,-9.66,-0.05,-1.94,9.85
0.28,-9.13,3.67,9.84,-9.66,-0.03,-1.97,9.86
0.29,-9.16,3.68,9.87,-9.69,-0.02,-1.93,9.88
0.29,-9.16,3.68,9.88,-9.68,-0.03,-1.94,9.87
0.29,-9.13,3.68,9.85,-9.66,-0.03,-1.96,9.86
0.31,-9.13,3.66,9.84,-9.65,-0.05,-1.96,9.85
0.31,-9.14,3.69,9.86,-9.68,-0.01,-1.96,9.87
0.29,-9.14,3.67,9.85,-9.69,-0.03,-1.94,9.88
0.29,-9.14,3.68,9.86,-9.65,-0.05,-1.95,9.84
0.29,-9.14,3.68,9.86,-9.66,-0.05,-1.95,9.86
0.28,-9.11,3.65,9.82,-9.65,-0.05,-1.96,9.84
0.27,-9.14,3.65,9.84,-9.66,-0.03,-1.93,9.85
0.29,-9.14,3.68,9.85,-9.66,-0.03,-1.94,9.85
0.29,-9.14,3.67,9.85,-9.68,-0.04,-1.96,9.88
0.31,-9.14,3.68,9.85,-9.71,-0.04,-1.94,9.90
0.29,-9.14,3.67,9.85,-9.66,-0.06,-1.94,9.85
0.29,-9.11,3.67,9.82,-9.67,-0.05,-1.95,9.86
0.29,-9.14,3.66,9.85,-9.65,-0.05,-1.96,9.85
0.31,-9.13,3.65,9.83,-9.67,-0.03,-1.96,9.87
0.30,-9.14,3.65,9.85,-9.70,-0.03,-1.94,9.89
0.28,-9.17,3.69,9.88,-9.68,-0.02,-1.96,9.88
0.28,-9.14,3.69,9.86,-9.70,-0.03,-1.96,9.90
0.29,-9.12,3.68,9.84,-9.66,-0.06,-1.96,9.85
0.31,-9.12,3.64,9.82,-9.69,-0.01,-1.95,9.89
0.28,-9.15,3.68,9.87,-9.68,-0.04,-1.94,9.87
0.27,-9.15,3.67,9.87,-9.67,-0.04,-1.99,9.87
0.29,-9.15,3.67,9.86,-9.69,-0.06,-1.95,9.88
0.30,-9.14,3.68,9.86,-9.69,-0.04,-1.93,9.88
0.28,-9.12,3.65,9.83,-9.65,-0.04,-1.95,9.85
0.30,-9.13,3.66,9.85,-9.68,-0.04,-1.97,9.88
0.32,-9.16,3.67,9.88,-9.69,-0.03,-1.97,9.89
0.30,-9.15,3.70,9.87,-9.68,-0.03,-1.96,9.88
0.29,-9.12,3.66,9.83,-9.69,-0.04,-1.93,9.88
0.31,-9.14,3.67,9.85,-9.68,-0.06,-1.96,9.88
0.30,-9.13,3.68,9.84,-9.68,-0.05,-1.93,9.87
0.29,-9.13,3.66,9.84,-9.67,-0.02,-1.96,9.87
0.32,-9.13,3.67,9.85,-9.67,-0.06,-1.98,9.87
0.30,-9.14,3.66,9.85,-9.69,-0.03,-1.93,9.88
0.32,-9.15,3.65,9.85,-9.67,-0.05,-1.95,9.86
0.27,-9.16,3.65,9.86,-9.66,-0.04,-1.95,9.86
0.28,-9.13,3.67,9.85,-9.67,-0.04,-1.97,9.87
0.27,-9.13,3.67,9.85,-9.67,-0.04,-1.97,9.87
0.31,-9.15,3.68,9.87,-9.68,-0.03,-1.98,9.88
0.27,-9.16,3.70,9.88,-9.70,-0.04,-1.96,9.90
0.29,-9.12,3.68,9.84,-9.69,-0.06,-1.95,9.88
0.30,-9.14,3.66,9.85,-9.67,-0.04,-1.95,9.87
0.31,-9.12,3.66,9.83,-9.67,-0.05,-1.94,9.86
0.27,-9.14,3.66,9.85,-9.68,-0.05,-1.95,9.87
0.28,-9.15,3.69,9.87,-9.70,-0.05,-1.93,9.89
0.29,-9.16,3.67,9.87,-9.70,-0.05,-1.96,9.90
0.26,-9.12,3.70,9.84,-9.66,-0.05,-1.95,9.85
0.29,-9.12,3.65,9.83,-9.68,-0.05,-1.95,9.87
0.29,-9.13,3.65,9.83,-9.66,-0.02,-1.96,9.86
0.29,-9.11,3.68,9.83,-9.66,-0.04,-1.96,9.86
0.30,-9.14,3.69,9.86,-9.69,-0.05,-1.99,9.90
0.29,-9.15,3.68,9.86,-9.69,-0.04,-1.98,9.89
0.28,-9.12,3.68,9.84,-9.64,-0.04,-1.95,9.84
0.32,-9.12,3.66,9.83,-9.67,-0.03,-1.95,9.87
0.27,-9.16,3.70,9.88,-9.68,-0.03,-1.97,9.88
0.28,-9.14,3.69,9.86,-9.69,-0.03,-1.93,9.88
0.31,-9.18,3.68,9.89,-9.70,-0.03,-1.96,9.89
0.31,-9.13,3.65,9.83,-9.68,-0.04,-1.95,9.87
0.29,-9.15,3.67,9.86,-9.69,-0.04,-1.95,9.88
0.30,-9.13,3.67,9.85,-9.66,-0.03,-1.96,9.86
0.29,-9.13,3.67,9.85,-9.70,-0.04,-1.94,9.89
0.31,-9.13,3.67,9.84,-9.70,-0.04,-1.97,9.90
0.29,-9.13,3.69,9.86,-9.68,-0.05,-1.95,9.87
0.29,-9.14,3.67,9.85,-9.70,-0.03,-1.95,9.89
0.27,-9.14,3.67,9.85,-9.67,-0.03,-1.95,9.86
0.29,-9.11,3.67,9.82,-9.67,-0.03,-1.94,9.86
0.30,-9.14,3.66,9.85,-9.67,-0.03,-1.97,9.87
0.29,-9.13,3.67,9.85,-9.68,-0.03,-1.94,9.87
0.31,-9.14,3.69,9.86,-9.67,-0.03,-1.93,9.86
0.29,-9.13,3.67,9.84,-9.66,-0.03,-1.98,9.86
0.30,-9.12,3.67,9.83,-9.67,-0.03,-1.95,9.86
0.31,-9.13,3.66,9.85,-9.66,-0.02,-1.94,9.86
0.29,-9.12,3.68,9.84,-9.69,-0.04,-1.99,9.89
0.30,-9.15,3.70,9.87,-9.71,-0.04,-1.96,9.91
0.29,-9.15,3.67,9.86,-9.69,-0.04,-1.96,9.89
0.32,-9.14,3.66,9.85,-9.67,-0.05,-1.94,9.86
0.32,-9.15,3.67,9.87,-9.67,-0.04,-1.94,9.86
0.29,-9.14,3.69,9.86,-9.65,-0.05,-1.95,9.85
0.31,-9.11,3.68,9.83,-9.65,-0.06,-1.95,9.84
0.30,-9.16,3.68,9.88,-9.67,-0.02,-1.95,9.87
0.28,-9.15,3.68,9.87,-9.68,-0.04,-1.97,9.87
0.30,-9.14,3.67,9.85,-9.66,-0.04,-1.93,9.85
0.28,-9.14,3.67,9.85,-9.68,-0.04,-1.98,9.88
0.31,-9.14,3.69,9.86,-9.66,-0.05,-1.95,9.85
0.29,-9.15,3.68,9.87,-9.66,-0.04,-1.96,9.86
0.28,-9.15,3.68,9.87,-9.68,-0.04,-1.97,9.88
0.31,-9.13,3.67,9.85,-9.67,-0.07,-1.96,9.87
0.31,-9.13,3.67,9.85,-9.66,-0.04,-1.94,9.85
0.29,-9.12,3.67,9.84,-9.66,-0.03,-1.96,9.86
0.28,-9.13,3.65,9.84,-9.63,-0.05,-1.93,9.82
0.32,-9.15,3.68,9.87,-9.69,-0.03,-1.95,9.88
0.28,-9.14,3.68,9.86,-9.67,-0.03,-1.98,9.87
0.29,-9.13,3.67,9.84,-9.70,-0.05,-1.95,9.90
0.28,-9.14,3.67,9.86,-9.66,-0.03,-1.96,9.86
0.30,-9.14,3.67,9.85,-9.67,-0.03,-1.97,9.87
0.30,-9.14,3.69,9.86,-9.67,-0.03,-1.96,9.87
0.30,-9.13,3.68,9.85,-9.70,-0.04,-1.95,9.89
0.30,-9.14,3.69,9.86,-9.67,-0.02,-1.96,9.87
0.30,-9.13,3.69,9.85,-9.68,-0.04,-1.92,9.86
0.29,-9.12,3.67,9.84,-9.65,-0.04,-1.94,9.84
0.29,-9.12,3.68,9.84,-9.69,-0.02,-1.98,9.89
0.30,-9.16,3.64,9.86,-9.68,-0.05,-1.95,9.88
0.29,-9.13,3.68,9.84,-9.66,-0.04,-1.90,9.84
0.29,-9.14,3.65,9.85,-9.66,-0.08,-1.94,9.86
0.29,-9.13,3.67,9.85,-9.65,-0.07,-1.95,9.85
0.29,-9.14,3.67,9.85,-9.65,-0.03,-1.95,9.85
0.30,-9.13,3.66,9.84,-9.68,-0.05,-1.98,9.88
0.30,-9.15,3.67,9.86,-9.70,-0.04,-1.94,9.89
0.29,-9.16,3.65,9.86,-9.68,-0.02,-1.98,9.88
0.30,-9.13,3.68,9.85,-9.68,-0.04,-1.94,9.87
0.30,-9.13,3.67,9.84,-9.68,-0.04,-1.96,9.88
0.27,-9.11,3.66,9.82,-9.63,-0.03,-1.92,9.82
0.28,-9.12,3.68,9.84,-9.68,-0.04,-1.95,9.88
0.29,-9.13,3.68,9.85,-9.68,-0.01,-1.98,9.88
0.33,-9.15,3.68,9.87,-9.68,-0.03,-1.97,9.88
0.29,-9.13,3.68,9.85,-9.66,0.00,-1.93,9.85
0.27,-9.11,3.66,9.82,-9.65,-0.04,-1.93,9.84
0.30,-9.13,3.68,9.84,-9.66,-0.04,-1.96,9.86
0.29,-9.11,3.66,9.83,-9.65,-0.03,-1.96,9.85
0.29,-9.15,3.67,9.87,-9.68,-0.04,-1.95,9.88
0.29,-9.13,3.68,9.85,-9.69,-0.03,-1.98,9.89
0.29,-9.13,3.68,9.85,-9.67,-0.06,-1.93,9.86
0.28,-9.14,3.67,9.85,-9.67,-0.06,-1.97,9.87
0.29,-9.11,3.67,9.82,-9.68,-0.02,-1.94,9.87
0.28,-9.12,3.70,9.84,-9.68,-0.04,-1.98,9.88
0.31,-9.13,3.68,9.85,-9.71,-0.03,-1.93,9.90
0.28,-9.15,3.68,9.87,-9.69,-0.02,-1.95,9.88
0.30,-9.14,3.68,9.86,-9.66,-0.06,-1.94,9.85
0.30,-9.12,3.66,9.83,-9.67,-0.04,-1.96,9.87
0.28,-9.14,3.67,9.85,-9.64,-0.06,-1.97,9.84
0.32,-9.16,3.68,9.88,-9.71,-0.04,-1.96,9.90
0.31,-9.14,3.67,9.85,-9.69,-0.05,-1.94,9.89
0.28,-9.12,3.69,9.84,-9.67,-0.03,-1.98,9.87
0.29,-9.13,3.68,9.84,-9.68,-0.05,-1.93,9.87
0.30,-9.13,3.65,9.84,-9.67,-0.03,-1.95,9.87
0.30,-9.13,3.65,9.84,-9.66,-0.06,-1.96,9.86
0.29,-9.13,3.68,9.84,-9.66,-0.03,-1.95,9.85
0.28,-9.12,3.68,9.83,-9.66,-0.08,-1.95,9.86
0.28,-9.14,3.66,9.85,-9.68,-0.05,-1.96,9.88
0.31,-9.11,3.68,9.83,-9.68,-0.05,-1.96,9.87
0.27,-9.11,3.66,9.82,-9.66,-0.04,-1.95,9.85
0.29,-9.14,3.65,9.84,-9.64,-0.04,-1.92,9.83
0.29,-9.16,3.68,9.88,-9.69,-0.05,-2.00,9.89
0.28,-9.16,3.69,9.88,-9.70,-0.05,-1.97,9.90
0.30,-9.14,3.70,9.86,-9.66,-0.03,-1.96,9.85
0.28,-9.12,3.66,9.83,-9.68,-0.06,-1.96,9.88
0.28,-9.13,3.66,9.84,-9.65,-0.04,-1.96,9.85
0.30,-9.15,3.66,9.86,-9.69,-0.02,-1.94,9.88
0.29,-9.12,3.69,9.84,-9.69,-0.05,-1.98,9.89
0.31,-9.14,3.67,9.86,-9.71,-0.02,-1.92,9.89
0.31,-9.13,3.67,9.84,-9.64,-0.04,-1.93,9.83
0.32,-9.13,3.69,9.85,-9.68,-0.05,-1.95,9.88
0.30,-9.10,3.64,9.81,-9.67,-0.04,-1.95,9.87
0.31,-9.12,3.66,9.83,-9.68,-0.06,-1.94,9.88
0.29,-9.16,3.69,9.88,-9.69,-0.06,-1.98,9.89
0.29,-9.15,3.67,9.87,-9.71,-0.02,-1.92,9.90
0.30,-9.11,3.67,9.82,-9.65,-0.03,-1.91,9.83
0.29,-9.15,3.66,9.86,-9.65,-0.04,-1.94,9.84
0.29,-9.13,3.66,9.83,-9.67,-0.04,-1.96,9.87
0.31,-9.13,3.67,9.85,-9.70,-0.02,-1.95,9.90
0.29,-9.13,3.69,9.85,-9.69,-0.04,-1.97,9.89
0.27,-9.13,3.66,9.84,-9.67,-0.05,-1.95,9.87
0.29,-9.11,3.65,9.82,-9.66,-0.03,-1.94,9.86
0.30,-9.13,3.67,9.84,-9.65,-0.04,-1.93,9.84
0.31,-9.13,3.68,9.85,-9.68,-0.04,-1.94,9.88
0.29,-9.15,3.65,9.85,-9.69,-0.04,-1.97,9.89
0.28,-9.15,3.67,9.86,-9.68,-0.05,-1.95,9.87
0.30,-9.14,3.66,9.85,-9.68,-0.05,-1.95,9.88
0.30,-9.13,3.67,9.84,-9.66,-0.04,-1.94,9.85
0.31,-9.11,3.66,9.82,-9.68,-0.03,-1.96,9.88
0.28,-9.15,3.68,9.87,-9.69,-0.04,-1.95,9.88
0.29,-9.13,3.67,9.85,-9.68,-0.03,-1.95,9.88
0.28,-9.13,3.68,9.85,-9.69,-0.02,-1.92,9.88
0.30,-9.14,3.68,9.86,-9.71,-0.05,-1.95,9.90
0.29,-9.15,3.66,9.86,-9.64,-0.01,-1.93,9.83
0.29,-9.13,3.68,9.84,-9.66,-0.02,-1.96,9.86
0.28,-9.16,3.69,9.88,-9.66,-0.06,-1.95,9.86
0.27,-9.16,3.67,9.87,-9.69,-0.04,-1.96,9.89
0.32,-9.14,3.67,9.85,-9.65,-0.05,-1.95,9.84
0.29,-9.14,3.67,9.85,-9.64,-0.06,-1.95,9.84
0.31,-9.14,3.66,9.85,-9.68,-0.04,-1.95,9.88
0.28,-9.15,3.67,9.86,-9.67,-0.06,-1.96,9.87
0.29,-9.15,3.68,9.86,-9.68,-0.05,-1.97,9.87
0.30,-9.17,3.69,9.89,-9.69,-0.04,-1.95,9.89
0.31,-9.13,3.69,9.85,-9.67,-0.05,-1.94,9.86
0.30,-9.14,3.67,9.85,-9.69,-0.06,-1.93,9.88
0.29,-9.11,3.66,9.82,-9.66,-0.03,-1.96,9.86
0.29,-9.12,3.66,9.83,-9.67,-0.03,-1.95,9.87
0.29,-9.13,3.67,9.84,-9.71,-0.03,-1.98,9.90
0.29,-9.13,3.68,9.85,-9.70,-0.05,-1.99,9.90
0.27,-9.10,3.67,9.82,-9.66,-0.06,-1.94,9.86
0.29,-9.13,3.67,9.84,-9.65,-0.04,-1.97,9.85
0.27,-9.12,3.67,9.84,-9.68,-0.05,-1.97,9.88
