Ax,Ay,Az,Amag
-0.14,-9.57,-1.71,9.73
-0.14,-9.61,-1.71,9.76
-0.16,-9.60,-1.78,9.76
-0.15,-9.60,-1.83,9.78
-0.17,-9.62,-1.86,9.80
-0.19,-9.64,-1.90,9.83
-0.16,-9.64,-1.85,9.81
-0.16,-9.65,-1.83,9.82
-0.18,-9.67,-1.86,9.85
-0.19,-9.68,-1.79,9.85
-0.19,-9.68,-1.79,9.84
-0.15,-9.61,-1.80,9.78
-0.15,-9.61,-1.78,9.77
-0.13,-9.61,-1.81,9.78
-0.16,-9.60,-1.92,9.79
-0.18,-9.61,-1.78,9.78
-0.17,-9.60,-1.76,9.76
-0.16,-9.62,-1.79,9.79
-0.17,-9.62,-1.81,9.79
-0.20,-9.62,-1.83,9.79
-0.14,-9.60,-1.83,9.77
-0.14,-9.60,-1.83,9.78
-0.15,-9.61,-1.84,9.79
-0.13,-9.60,-1.79,9.77
-0.17,-9.65,-1.81,9.82
-0.17,-9.63,-1.80,9.79
-0.16,-9.63,-1.79,9.79
-0.14,-9.63,-1.83,9.80
-0.15,-9.65,-1.88,9.83
-0.18,-9.61,-1.79,9.77
-0.14,-9.63,-1.75,9.79
-0.15,-9.60,-1.86,9.78
-0.14,-9.59,-1.78,9.75
-0.17,-9.58,-1.79,9.75
-0.17,-9.58,-1.79,9.75
-0.17,-9.56,-1.79,9.73
-0.19,-9.58,-1.76,9.75
-0.21,-9.60,-1.87,9.78
-0.19,-9.64,-1.84,9.81
-0.16,-9.62,-1.83,9.79
-0.18,-9.64,-1.86,9.82
-0.15,-9.63,-1.88,9.81
-0.16,-9.65,-1.85,9.83
-0.17,-9.60,-1.82,9.77
-0.15,-9.63,-1.85,9.81
-0.15,-9.60,-1.82,9.77
-0.13,-9.62,-1.82,9.79
-0.15,-9.60,-1.83,9.78
-0.17,-9.60,-1.85,9.78
-0.17,-9.60,-1.81,9.78
-0.18,-9.63,-1.83,9.80
-0.16,-9.62,-1.82,9.79
-0.14,-9.61,-1.84,9.79
-0.17,-9.62,-1.82,9.79
-0.17,-9.61,-1.81,9.78
-0.15,-9.62,-1.83,9.79
-0.15,-9.61,-1.85,9.79
-0.16,-9.60,-1.85,9.78
-0.17,-9.59,-1.82,9.76
-0.16,-9.60,-1.84,9.78
-0.17,-9.59,-1.81,9.76
-0.17,-9.59,-1.83,9.77
-0.16,-9.61,-1.80,9.78
-0.17,-9.60,-1.87,9.78
-0.17,-9.60,-1.81,9.77
-0.15,-9.60,-1.83,9.77
-0.14,-9.59,-1.86,9.77
-0.15,-9.60,-1.84,9.77
-0.13,-9.62,-1.81,9.79
-0.17,-9.59,-1.86,9.77
-0.12,-9.62,-1.89,9.80
-0.14,-9.65,-1.87,9.83
-0.16,-9.61,-1.85,9.79
-0.16,-9.60,-1.89,9.79
-0.20,-9.58,-1.94,9.77
-0.21,-9.58,-1.79,9.75
-0.19,-9.56,-1.85,9.73
-0.13,-9.56,-1.81,9.73
-0.12,-9.60,-1.78,9.76
-0.15,-9.61,-1.85,9.79
-0.11,-9.63,-1.82,9.80
-0.16,-9.58,-1.94,9.78
-0.14,-9.60,-1.92,9.79
-0.17,-9.59,-1.88,9.77
-0.20,-9.61,-1.90,9.80
-0.18,-9.62,-1.75,9.78
-0.15,-9.61,-1.90,9.79
-0.12,-9.61,-1.84,9.79
-0.11,-9.63,-1.86,9.81
-0.12,-9.63,-1.92,9.82
-0.15,-9.62,-1.95,9.82
-0.16,-9.61,-1.90,9.80
-0.16,-9.63,-1.92,9.82
-0.22,-9.67,-1.87,9.85
-0.20,-9.67,-1.82,9.84
-0.18,-9.66,-1.82,9.83
-0.18,-9.66,-1.82,9.83
-0.17,-9.63,-1.88,9.81
-0.14,-9.63,-1.80,9.80
-0.14,-9.60,-1.85,9.78
-0.13,-9.59,-1.86,9.77
-0.17,-9.59,-1.88,9.77
-0.15,-9.57,-1.83,9.75
-0.17,-9.60,-1.78,9.77
-0.16,-9.59,-1.88,9.78
-0.16,-9.58,-1.83,9.75
-0.15,-9.60,-1.89,9.78
-0.16,-9.57,-1.88,9.76
-0.16,-9.62,-1.85,9.79
-0.17,-9.61,-1.84,9.78
-0.14,-9.64,-1.84,9.81
-0.15,-9.62,-1.86,9.80
-0.16,-9.61,-1.84,9.78
-0.17,-9.60,-1.87,9.78
-0.18,-9.59,-1.85,9.77
-0.19,-9.61,-1.84,9.78
-0.16,-9.58,-1.85,9.76
-0.17,-9.58,-1.87,9.76
-0.15,-9.57,-1.85,9.74
-0.16,-9.60,-1.87,9.78
-0.16,-9.61,-1.87,9.79
-0.19,-9.61,-1.86,9.79
-0.15,-9.61,-1.88,9.79
-0.16,-9.63,-1.89,9.82
-0.19,-9.64,-1.88,9.82
-0.16,-9.64,-1.90,9.82
-0.15,-9.64,-1.89,9.82
-0.17,-9.62,-1.90,9.80
-0.15,-9.61,-1.88,9.80
-0.16,-9.61,-1.84,9.79
-0.17,-9.60,-1.85,9.78
-0.16,-9.60,-1.85,9.78
-0.17,-9.59,-1.85,9.77
-0.16,-9.60,-1.85,9.78
-0.18,-9.59,-1.87,9.78
-0.16,-9.59,-1.89,9.78
-0.16,-9.58,-1.88,9.77
-0.16,-9.60,-1.87,9.78
-0.14,-9.60,-1.89,9.78
-0.14,-9.62,-1.88,9.80
-0.15,-9.60,-1.89,9.78
-0.13,-9.63,-1.88,9.82
-0.15,-9.59,-1.87,9.77
-0.14,-9.58,-1.88,9.76
-0.15,-9.58,-1.86,9.76
-0.14,-9.59,-1.85,9.77
-0.14,-9.61,-1.86,9.79
-0.14,-9.59,-1.89,9.78
-0.16,-9.61,-1.88,9.79
-0.15,-9.58,-1.86,9.76
-0.12,-9.59,-1.88,9.77
-0.11,-9.59,-1.87,9.78
-0.14,-9.57,-1.87,9.76
-0.16,-9.60,-1.86,9.78
-0.14,-9.59,-1.88,9.78
-0.15,-9.60,-1.88,9.78
-0.16,-9.60,-1.87,9.78
-0.19,-9.63,-1.86,9.81
-0.18,-9.63,-1.87,9.82
-0.17,-9.63,-1.87,9.81
-0.14,-9.63,-1.89,9.82
-0.17,-9.63,-1.87,9.81
-0.19,-9.62,-1.87,9.80
-0.17,-9.60,-1.87,9.79
-0.20,-9.59,-1.86,9.77
-0.20,-9.59,-1.81,9.76
-0.21,-9.58,-1.87,9.76
-0.15,-9.55,-1.90,9.74
-0.12,-9.60,-1.91,9.79
-0.11,-9.62,-1.75,9.78
-0.14,-9.63,-1.86,9.81
-0.14,-9.60,-1.87,9.78
-0.14,-9.61,-1.96,9.81
-0.14,-9.58,-1.88,9.77
-0.14,-9.60,-1.82,9.78
-0.18,-9.58,-1.83,9.76
-0.14,-9.58,-1.80,9.75
-0.15,-9.58,-1.81,9.75
-0.16,-9.61,-1.86,9.78
-0.18,-9.65,-1.91,9.84
-0.16,-9.62,-1.93,9.81
-0.16,-9.63,-1.93,9.82
-0.18,-9.62,-1.91,9.81
-0.19,-9.65,-1.91,9.84
-0.18,-9.65,-1.88,9.83
-0.18,-9.63,-1.87,9.81
-0.15,-9.63,-1.87,9.81
-0.14,-9.61,-1.86,9.79
-0.14,-9.60,-1.86,9.78
-0.13,-9.60,-1.82,9.78
-0.14,-9.59,-1.85,9.77
-0.16,-9.57,-1.86,9.75
-0.15,-9.60,-1.87,9.78
-0.16,-9.62,-1.89,9.81
-0.15,-9.61,-1.90,9.80
-0.16,-9.60,-1.88,9.78
-0.16,-9.59,-1.89,9.77
-0.17,-9.60,-1.87,9.78
-0.16,-9.62,-1.88,9.80
-0.13,-9.62,-1.84,9.79
-0.16,-9.59,-1.88,9.77
-0.16,-9.63,-1.85,9.81
-0.18,-9.61,-1.87,9.79
-0.15,-9.64,-1.90,9.83
-0.17,-9.63,-1.90,9.81
-0.17,-9.63,-1.82,9.81
-0.17,-9.61,-1.85,9.79
-0.18,-9.58,-1.87,9.76
-0.19,-9.58,-1.87,9.76
-0.17,-9.59,-1.88,9.78
-0.18,-9.58,-1.84,9.76
-0.16,-9.60,-1.86,9.78
-0.16,-9.62,-1.90,9.80
-0.18,-9.63,-1.86,9.81
-0.16,-9.63,-1.86,9.81
-0.15,-9.66,-1.87,9.84
-0.12,-9.66,-1.87,9.84
-0.15,-9.64,-1.87,9.82
-0.15,-9.66,-1.87,9.84
-0.15,-9.58,-1.88,9.77
-0.16,-9.60,-1.86,9.77
-0.13,-9.57,-1.85,9.75
-0.13,-9.59,-1.83,9.77
-0.14,-9.57,-1.84,9.75
-0.14,-9.60,-1.82,9.77
-0.12,-9.62,-1.86,9.80
-0.14,-9.60,-1.86,9.78
-0.14,-9.61,-1.84,9.78
-0.14,-9.60,-1.87,9.78
-0.13,-9.65,-1.88,9.83
-0.16,-9.62,-1.87,9.80
-0.19,-9.62,-1.89,9.81
-0.15,-9.59,-1.90,9.78
-0.17,-9.60,-1.87,9.79
-0.14,-9.57,-1.85,9.75
-0.13,-9.58,-1.85,9.76
-0.15,-9.60,-1.84,9.77
-0.15,-9.61,-1.84,9.78
-0.15,-9.60,-1.84,9.78
-0.14,-9.60,-1.84,9.77
-0.13,-9.59,-1.85,9.77
-0.15,-9.60,-1.84,9.78
-0.14,-9.60,-1.84,9.78
-0.15,-9.62,-1.83,9.79
-0.19,-9.61,-1.85,9.79
-0.16,-9.60,-1.84,9.77
-0.12,-9.61,-1.83,9.78
-0.14,-9.63,-1.84,9.80
-0.17,-9.58,-1.85,9.76
-0.14,-9.59,-1.84,9.77
-0.16,-9.59,-1.84,9.77
-0.13,-9.61,-1.85,9.78
-0.15,-9.58,-1.86,9.76
-0.15,-9.60,-1.84,9.77
-0.17,-9.59,-1.84,9.77
-0.14,-9.58,-1.84,9.75
-0.16,-9.60,-1.85,9.78
-0.14,-9.59,-1.84,9.77
-0.17,-9.63,-1.81,9.80
-0.18,-9.65,-1.83,9.82
-0.13,-9.62,-1.88,9.80
-0.12,-9.64,-1.85,9.81
-0.12,-9.65,-1.81,9.82
-0.12,-9.65,-1.85,9.82
-0.15,-9.62,-1.93,9.81
-0.12,-9.60,-1.95,9.80
-0.16,-9.58,-1.90,9.77
-0.15,-9.58,-1.82,9.76
-0.17,-9.58,-1.79,9.75
-0.14,-9.59,-1.76,9.75
-0.14,-9.57,-1.76,9.74
-0.14,-9.60,-1.79,9.77
-0.16,-9.63,-1.84,9.81
-0.15,-9.64,-1.87,9.82
-0.17,-9.67,-1.87,9.85
-0.15,-9.69,-1.88,9.87
-0.12,-9.69,-1.88,9.87
-0.17,-9.65,-1.87,9.83
-0.15,-9.64,-1.86,9.82
-0.15,-9.60,-1.81,9.77
-0.13,-9.59,-1.78,9.76
-0.17,-9.57,-1.76,9.73
-0.15,-9.57,-1.77,9.73
-0.16,-9.56,-1.77,9.73
-0.15,-9.57,-1.79,9.73
-0.16,-9.57,-1.84,9.75
-0.17,-9.61,-1.85,9.78
-0.16,-9.60,-1.86,9.78
-0.15,-9.63,-1.86,9.80
-0.16,-9.61,-1.83,9.78
-0.17,-9.60,-1.81,9.77
-0.16,-9.62,-1.79,9.79
-0.14,-9.62,-1.80,9.79
-0.12,-9.62,-1.83,9.79
-0.15,-9.61,-1.81,9.78
-0.16,-9.64,-1.88,9.82
-0.16,-9.62,-1.85,9.80
-0.14,-9.63,-1.79,9.80
-0.14,-9.62,-1.79,9.79
-0.14,-9.61,-1.81,9.78
-0.12,-9.61,-1.80,9.78
-0.17,-9.61,-1.82,9.78
-0.14,-9.60,-1.82,9.77
-0.17,-9.59,-1.85,9.77
-0.16,-9.59,-1.81,9.76
-0.17,-9.60,-1.80,9.77
-0.15,-9.62,-1.83,9.79
-0.16,-9.65,-1.77,9.81
-0.12,-9.65,-1.84,9.82
-0.08,-9.62,-1.81,9.79
-0.09,-9.62,-1.83,9.79
-0.09,-9.60,-1.83,9.78
-0.09,-9.63,-1.82,9.80
-0.12,-9.62,-1.82,9.79
-0.13,-9.61,-1.82,9.78
-0.13,-9.63,-1.81,9.80
-0.13,-9.61,-1.83,9.78
-0.15,-9.60,-1.80,9.77
-0.17,-9.63,-1.85,9.80
-0.13,-9.57,-1.83,9.75
-0.15,-9.62,-1.82,9.79
-0.14,-9.61,-1.81,9.78
-0.11,-9.59,-1.81,9.76
-0.11,-9.59,-1.80,9.76
-0.11,-9.58,-1.82,9.75
-0.11,-9.62,-1.80,9.79
-0.11,-9.61,-1.79,9.77
-0.10,-9.60,-1.80,9.77
-0.13,-9.61,-1.84,9.79
-0.11,-9.60,-1.82,9.77
-0.13,-9.60,-1.78,9.77
-0.11,-9.60,-1.80,9.77
-0.13,-9.60,-1.79,9.76
-0.11,-9.59,-1.77,9.76
-0.13,-9.59,-1.78,9.75
-0.11,-9.59,-1.75,9.75
-0.14,-9.62,-1.78,9.79
-0.15,-9.60,-1.82,9.77
-0.15,-9.61,-1.79,9.77
-0.16,-9.60,-1.73,9.76
-0.14,-9.64,-1.79,9.80
-0.15,-9.63,-1.78,9.79
-0.16,-9.62,-1.79,9.79
-0.16,-9.63,-1.76,9.79
-0.17,-9.62,-1.73,9.77
-0.14,-9.63,-1.80,9.79
-0.14,-9.64,-1.84,9.81
-0.11,-9.60,-1.83,9.77
-0.13,-9.62,-1.88,9.80
-0.11,-9.61,-1.86,9.79
-0.13,-9.66,-1.88,9.84
-0.14,-9.61,-1.79,9.77
-0.13,-9.60,-1.72,9.75
-0.18,-9.62,-1.69,9.77
-0.18,-9.61,-1.71,9.77
-0.19,-9.61,-1.74,9.77
-0.17,-9.62,-1.74,9.78
-0.15,-9.61,-1.77,9.78
-0.12,-9.64,-1.82,9.82
-0.16,-9.65,-1.83,9.83
-0.12,-9.67,-1.79,9.83
-0.13,-9.66,-1.84,9.83
-0.12,-9.67,-1.83,9.84
-0.14,-9.62,-1.80,9.79
-0.16,-9.60,-1.79,9.76
-0.16,-9.60,-1.74,9.75
-0.19,-9.57,-1.72,9.72
-0.17,-9.58,-1.70,9.73
-0.17,-9.58,-1.72,9.74
-0.17,-9.61,-1.71,9.77
-0.15,-9.67,-1.76,9.83
-0.13,-9.63,-1.76,9.78
-0.13,-9.62,-1.79,9.79
-0.13,-9.65,-1.77,9.81
-0.13,-9.63,-1.77,9.79
-0.13,-9.64,-1.70,9.79
-0.13,-9.65,-1.72,9.80
-0.11,-9.63,-1.80,9.79
-0.18,-9.61,-1.77,9.77
-0.17,-9.62,-1.79,9.79
-0.14,-9.61,-1.77,9.77
-0.16,-9.65,-1.74,9.81
-0.15,-9.63,-1.71,9.78
-0.17,-9.62,-1.76,9.78
-0.16,-9.62,-1.77,9.79
-0.17,-9.62,-1.76,9.78
-0.17,-9.61,-1.77,9.77
-0.20,-9.60,-1.77,9.77
-0.18,-9.62,-1.79,9.79
-0.18,-9.65,-1.78,9.81
-0.19,-9.65,-1.77,9.81
-0.15,-9.64,-1.74,9.80
-0.11,-9.63,-1.76,9.79
-0.07,-9.63,-1.76,9.79
-0.09,-9.61,-1.74,9.77
-0.10,-9.63,-1.79,9.79
-0.13,-9.62,-1.77,9.78
-0.14,-9.65,-1.74,9.81
-0.13,-9.66,-1.76,9.82
-0.17,-9.63,-1.76,9.79
-0.18,-9.64,-1.75,9.80
-0.17,-9.66,-1.77,9.82
-0.15,-9.64,-1.74,9.80
-0.15,-9.63,-1.76,9.79
-0.13,-9.62,-1.73,9.77
-0.14,-9.62,-1.99,9.82
-0.13,-9.62,-1.85,9.79
-0.14,-9.58,-1.84,9.75
-0.17,-9.57,-1.73,9.73
-0.17,-9.60,-1.80,9.77
-0.15,-9.59,-1.78,9.75
-0.14,-9.60,-1.73,9.75
-0.17,-9.59,-1.73,9.74
-0.14,-9.62,-1.73,9.77
-0.16,-9.61,-1.75,9.77
-0.14,-9.63,-1.75,9.79
-0.13,-9.61,-1.77,9.77
-0.15,-9.61,-1.78,9.77
-0.14,-9.62,-1.76,9.78
-0.17,-9.60,-1.79,9.77
-0.16,-9.61,-1.79,9.77
-0.20,-9.60,-1.76,9.76
-0.17,-9.63,-1.76,9.79
-0.20,-9.61,-1.76,9.78
-0.17,-9.64,-1.76,9.80
-0.17,-9.64,-1.76,9.80
-0.18,-9.64,-1.74,9.80
-0.15,-9.63,-1.78,9.80
-0.10,-9.61,-1.81,9.78
-0.10,-9.64,-1.79,9.80
-0.14,-9.65,-1.81,9.82
-0.14,-9.64,-1.84,9.82
-0.14,-9.59,-1.84,9.76
-0.13,-9.57,-1.75,9.73
-0.16,-9.58,-1.70,9.73
-0.18,-9.59,-1.69,9.74
-0.21,-9.58,-1.71,9.74
-0.20,-9.63,-1.70,9.78
-0.17,-9.65,-1.72,9.81
-0.17,-9.68,-1.77,9.84
-0.17,-9.71,-1.79,9.87
-0.17,-9.72,-1.81,9.89
-0.16,-9.70,-1.82,9.87
-0.14,-9.70,-1.82,9.87
-0.17,-9.69,-1.84,9.86
-0.17,-9.61,-1.80,9.78
-0.17,-9.57,-1.74,9.72
-0.15,-9.55,-1.72,9.71
-0.16,-9.53,-1.70,9.68
-0.16,-9.54,-1.71,9.69
-0.17,-9.54,-1.71,9.69
-0.14,-9.59,-1.73,9.75
-0.16,-9.65,-1.76,9.81
-0.16,-9.61,-1.75,9.77
-0.15,-9.64,-1.78,9.80
-0.16,-9.62,-1.80,9.79
-0.15,-9.60,-1.78,9.76
-0.15,-9.59,-1.74,9.75
-0.16,-9.59,-1.77,9.75
-0.15,-9.60,-1.77,9.76
-0.15,-9.61,-1.76,9.77
-0.15,-9.60,-1.77,9.76
-0.13,-9.64,-1.82,9.81
-0.17,-9.66,-1.75,9.82
-0.13,-9.64,-1.74,9.80
-0.15,-9.65,-1.77,9.82
-0.16,-9.65,-1.76,9.81
-0.19,-9.65,-1.75,9.81
-0.15,-9.64,-1.77,9.81
-0.17,-9.63,-1.78,9.80
-0.17,-9.61,-1.77,9.78
-0.18,-9.62,-1.80,9.79
-0.16,-9.60,-1.79,9.77
-0.17,-9.64,-1.75,9.80
-0.14,-9.63,-1.77,9.79
-0.13,-9.65,-1.76,9.81
-0.13,-9.65,-1.79,9.82
-0.16,-9.65,-1.74,9.81
-0.13,-9.63,-1.82,9.80
-0.15,-9.63,-1.80,9.80
-0.14,-9.61,-1.78,9.77
-0.16,-9.59,-1.77,9.75
-0.14,-9.59,-1.77,9.75
-0.17,-9.59,-1.76,9.75
-0.16,-9.59,-1.77,9.76
-0.15,-9.61,-1.79,9.78
-0.19,-9.61,-1.78,9.78
-0.18,-9.62,-1.79,9.79
-0.17,-9.61,-1.78,9.78
-0.17,-9.62,-1.79,9.79
-0.15,-9.63,-1.78,9.80
-0.16,-9.63,-1.75,9.79
-0.16,-9.65,-1.75,9.81
-0.19,-9.63,-1.75,9.79
-0.16,-9.63,-1.77,9.79
-0.17,-9.62,-1.78,9.78
-0.15,-9.63,-1.74,9.78
-0.16,-9.63,-1.77,9.80
-0.17,-9.59,-1.75,9.75
-0.15,-9.61,-1.75,9.77
-0.18,-9.61,-1.75,9.77
-0.17,-9.63,-1.75,9.79
-0.14,-9.63,-1.76,9.79
-0.15,-9.61,-1.77,9.78
-0.19,-9.63,-1.76,9.80
-0.18,-9.61,-1.78,9.77
-0.20,-9.62,-1.80,9.79
-0.20,-9.63,-1.78,9.79
-0.22,-9.62,-1.73,9.78
-0.19,-9.60,-1.82,9.77
-0.16,-9.60,-1.79,9.77
-0.12,-9.60,-1.79,9.77
-0.15,-9.64,-1.73,9.79
-0.14,-9.64,-1.82,9.82
-0.13,-9.63,-1.86,9.81
-0.18,-9.60,-1.83,9.78
-0.17,-9.61,-1.73,9.77
-0.18,-9.59,-1.71,9.75
-0.18,-9.60,-1.69,9.75
-0.17,-9.57,-1.70,9.73
-0.14,-9.60,-1.71,9.75
-0.19,-9.61,-1.77,9.77
-0.18,-9.60,-1.82,9.77
-0.20,-9.65,-1.83,9.82
-0.20,-9.61,-1.81,9.78
-0.18,-9.67,-1.79,9.83
-0.19,-9.68,-1.79,9.85
-0.18,-9.68,-1.77,9.85
-0.16,-9.68,-1.78,9.84
-0.18,-9.66,-1.79,9.82
-0.18,-9.61,-1.79,9.78
-0.20,-9.61,-1.78,9.78
-0.17,-9.60,-1.77,9.77
-0.19,-9.59,-1.77,9.75
-0.19,-9.59,-1.76,9.75
-0.17,-9.59,-1.77,9.76
-0.15,-9.60,-1.76,9.76
-0.17,-9.61,-1.81,9.78
-0.17,-9.60,-1.82,9.77
-0.18,-9.60,-1.79,9.76
-0.18,-9.63,-1.81,9.80
-0.17,-9.62,-1.76,9.78
-0.17,-9.66,-1.75,9.81
-0.20,-9.65,-1.79,9.81
-0.19,-9.64,-1.78,9.81
-0.19,-9.64,-1.77,9.81
-0.21,-9.63,-1.78,9.79
-0.19,-9.65,-1.80,9.82
-0.17,-9.63,-1.74,9.79
-0.13,-9.61,-1.76,9.77
-0.16,-9.59,-1.79,9.75
-0.19,-9.58,-1.77,9.74
-0.20,-9.56,-1.79,9.73
-0.21,-9.57,-1.77,9.73
-0.21,-9.62,-1.79,9.79
-0.21,-9.60,-1.80,9.77
-0.21,-9.63,-1.87,9.82
-0.17,-9.63,-1.80,9.80
-0.15,-9.66,-1.83,9.83
-0.17,-9.65,-1.80,9.82
-0.16,-9.64,-1.82,9.82
-0.15,-9.63,-1.80,9.79
-0.17,-9.63,-1.80,9.80
-0.19,-9.60,-1.79,9.77
-0.19,-9.61,-1.78,9.78
-0.19,-9.60,-1.78,9.77
-0.17,-9.58,-1.78,9.75
-0.16,-9.58,-1.79,9.75
-0.17,-9.61,-1.77,9.77
-0.19,-9.62,-1.80,9.78
-0.18,-9.64,-1.79,9.80
-0.17,-9.63,-1.83,9.80
-0.16,-9.61,-1.81,9.78
-0.18,-9.60,-1.84,9.78
-0.17,-9.62,-1.81,9.79
-0.17,-9.62,-1.78,9.78
-0.17,-9.61,-1.79,9.77
-0.18,-9.62,-1.80,9.79
-0.15,-9.63,-1.79,9.80
-0.18,-9.62,-1.80,9.79
-0.18,-9.61,-1.79,9.78
-0.18,-9.61,-1.81,9.78
-0.19,-9.61,-1.82,9.78
-0.17,-9.61,-1.79,9.78
-0.17,-9.62,-1.81,9.79
-0.21,-9.61,-1.82,9.78
-0.17,-9.60,-1.76,9.76
-0.19,-9.60,-1.83,9.78
-0.16,-9.58,-1.81,9.75
-0.15,-9.60,-1.80,9.76
-0.17,-9.59,-1.81,9.76
-0.18,-9.62,-1.84,9.79
-0.22,-9.63,-1.76,9.79
-0.21,-9.61,-1.75,9.77
-0.23,-9.61,-1.86,9.79
-0.15,-9.63,-1.76,9.79
-0.13,-9.62,-1.79,9.78
-0.16,-9.65,-1.79,9.81
-0.16,-9.62,-1.80,9.78
-0.16,-9.60,-1.84,9.78
-0.14,-9.59,-1.92,9.78
-0.16,-9.59,-1.79,9.76
-0.18,-9.58,-1.77,9.75
-0.20,-9.56,-1.74,9.72
-0.15,-9.56,-1.73,9.72
-0.17,-9.59,-1.75,9.75
-0.15,-9.61,-1.82,9.78
-0.17,-9.61,-1.87,9.79
-0.18,-9.66,-1.90,9.84
-0.20,-9.62,-1.88,9.80
-0.19,-9.64,-1.86,9.82
-0.21,-9.67,-1.84,9.84
-0.21,-9.64,-1.85,9.82
-0.21,-9.67,-1.83,9.84
-0.21,-9.67,-1.83,9.84
-0.17,-9.64,-1.87,9.82
-0.17,-9.61,-1.80,9.78
-0.18,-9.62,-1.80,9.79
-0.15,-9.57,-1.80,9.74
-0.17,-9.61,-1.81,9.78
-0.14,-9.59,-1.82,9.76
-0.18,-9.59,-1.83,9.77
-0.17,-9.59,-1.81,9.76
-0.17,-9.59,-1.83,9.77
-0.16,-9.59,-1.83,9.77
-0.18,-9.60,-1.83,9.78
-0.16,-9.62,-1.87,9.80
-0.17,-9.61,-1.82,9.78
-0.19,-9.62,-1.84,9.79
-0.16,-9.63,-1.82,9.80
-0.17,-9.62,-1.85,9.80
-0.18,-9.63,-1.85,9.80
-0.19,-9.62,-1.85,9.80
-0.19,-9.60,-1.80,9.77
-0.18,-9.62,-1.79,9.78
-0.19,-9.57,-1.82,9.74
-0.18,-9.57,-1.82,9.74
-0.16,-9.61,-1.84,9.78
-0.18,-9.60,-1.84,9.77
-0.18,-9.62,-1.85,9.80
-0.16,-9.63,-1.86,9.81
-0.20,-9.61,-1.87,9.79
-0.15,-9.64,-1.87,9.82
-0.18,-9.64,-1.84,9.82
-0.17,-9.62,-1.85,9.80
-0.15,-9.64,-1.84,9.82
-0.19,-9.63,-1.83,9.80
-0.16,-9.64,-1.83,9.81
-0.17,-9.60,-1.80,9.77
-0.16,-9.59,-1.80,9.75
-0.15,-9.57,-1.82,9.74
-0.15,-9.59,-1.82,9.76
-0.17,-9.59,-1.84,9.77
-0.18,-9.59,-1.83,9.77
-0.18,-9.57,-1.85,9.75
-0.16,-9.62,-1.85,9.79
-0.17,-9.62,-1.84,9.79
-0.18,-9.62,-1.85,9.80
-0.18,-9.62,-1.86,9.80
-0.15,-9.62,-1.86,9.80
-0.18,-9.62,-1.84,9.80
-0.19,-9.61,-1.84,9.79
-0.19,-9.61,-1.82,9.78
-0.19,-9.61,-1.80,9.78
-0.20,-9.60,-1.83,9.78
-0.20,-9.61,-1.82,9.78
-0.17,-9.59,-1.82,9.76
-0.16,-9.62,-1.83,9.79
-0.19,-9.60,-1.83,9.78
-0.18,-9.58,-1.84,9.76
-0.17,-9.59,-1.83,9.76
-0.18,-9.57,-1.84,9.75
-0.17,-9.59,-1.84,9.77
-0.17,-9.58,-1.80,9.75
-0.17,-9.58,-1.83,9.75
-0.18,-9.59,-1.83,9.76
-0.16,-9.59,-1.85,9.77
-0.18,-9.64,-1.83,9.81
-0.16,-9.64,-1.83,9.81
-0.17,-9.64,-1.84,9.81
-0.20,-9.62,-1.90,9.80
-0.23,-9.61,-1.85,9.79
-0.25,-9.59,-1.77,9.76
-0.20,-9.58,-1.86,9.76
-0.20,-9.56,-1.87,9.74
-0.11,-9.59,-1.82,9.76
-0.13,-9.61,-1.80,9.77
-0.13,-9.62,-1.83,9.79
-0.16,-9.61,-1.91,9.80
-0.17,-9.58,-1.93,9.77
-0.15,-9.63,-1.91,9.82
-0.19,-9.60,-1.80,9.77
-0.20,-9.58,-1.79,9.74
-0.16,-9.59,-1.80,9.76
-0.15,-9.62,-1.76,9.78
-0.19,-9.60,-1.86,9.78
-0.19,-9.61,-1.87,9.79
-0.18,-9.62,-1.90,9.81
-0.21,-9.62,-1.89,9.80
-0.20,-9.61,-1.87,9.79
-0.23,-9.63,-1.88,9.81
-0.20,-9.67,-1.86,9.85
-0.20,-9.66,-1.84,9.83
-0.18,-9.64,-1.91,9.83
-0.17,-9.66,-1.74,9.81
-0.17,-9.63,-1.85,9.81
-0.15,-9.60,-1.78,9.76
-0.17,-9.60,-1.83,9.77
-0.18,-9.61,-1.81,9.78
-0.17,-9.60,-1.84,9.77
-0.16,-9.59,-1.85,9.77
-0.19,-9.59,-1.84,9.77
-0.18,-9.59,-1.85,9.76
-0.18,-9.57,-1.83,9.75
-0.18,-9.59,-1.83,9.76
-0.15,-9.60,-1.84,9.78
-0.16,-9.62,-1.85,9.80
-0.18,-9.61,-1.82,9.78
-0.18,-9.63,-1.84,9.81
-0.18,-9.65,-1.85,9.82
-0.19,-9.63,-1.86,9.81
-0.18,-9.61,-1.85,9.78
-0.20,-9.62,-1.83,9.79
-0.18,-9.62,-1.82,9.79
-0.20,-9.59,-1.84,9.77
-0.20,-9.59,-1.84,9.76
-0.19,-9.59,-1.87,9.77
-0.19,-9.59,-1.87,9.77
-0.20,-9.59,-1.84,9.77
-0.20,-9.61,-1.86,9.79
-0.21,-9.60,-1.84,9.78
-0.20,-9.63,-1.87,9.81
-0.15,-9.62,-1.85,9.80
-0.14,-9.63,-1.85,9.81
-0.16,-9.63,-1.87,9.81
-0.14,-9.61,-1.87,9.79
